playerId,total_contribution,firstName,lastName,wyId,age,role,minutesPlayed,contribution_per_90,place
21291,4.170173636541989,Valter,Birsa,21291.0,31.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2603.0,0.1441857961155509,322
26512,4.138947351280374,Mathieu,Dossevi,26512.0,30.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2585.0,0.1441026157118892,323
25864,4.05475071426004,Lo\u00efc,Perrin,25864.0,32.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2543.0,0.1435027779329153,324
236528,4.798245667677605,Nico,Elvedi,236528.0,21.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3012.0,0.14337387453219935,325
20776,3.3464614453843513,Luca,Rossettini,20776.0,33.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2113.0,0.1425374018384248,326
146588,3.86777238184918,Alessio,Romagnoli,146588.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2444.0,0.14243024319411873,327
14723,3.6760565943732537,Toni,Kroos,14723.0,28.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2323.0,0.1424214780428725,328
50007,4.487792359684714,Berat ,Djimsiti,50007.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2838.0,0.14231899660733766,329
21296,3.4126050898374496,Rodrigo Sebasti\u00e1n,Palacio,21296.0,36.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2162.0,0.14206034139008808,330
208696,4.566181119741842,Matteo,Politano,208696.0,24.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2912.0,0.1411251032887245,331
22380,4.508645112372948,Marco,Benassi,22380.0,23.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2880.0,0.14089515976165462,332
15191,3.6343943953137976,Yunus,Mall\u0131,15191.0,26.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2322.0,0.14086799981836426,333
286380,4.999963014150531,Issa,Diop,286380.0,21.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3195.0,0.1408440285676206,334
135913,4.044786100833814,Marcos Paulo,Mesquita Lopes,135913.0,22.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2595.0,0.14028159887284905,335
366581,4.753074113610355,Joris,Gnagnon,366581.0,21.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3050.0,0.14025464597538753,336
127796,3.8712400321654994,Filip,Kosti\u0107,127796.0,25.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2490.0,0.139924338512006,337
70088,4.050924328076552,Rolando Jorge,Pires da Fonseca,70088.0,32.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2606.0,0.13990145415460079,338
15806,4.626662705730136,Jannik,Vestergaard,15806.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2977.0,0.13987223497336657,339
25622,4.7014858827695125,Thorgan,Hazard,25622.0,25.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3026.0,0.1398326931425169,340
26086,4.597866486389391,Isma\u00ebl,Traor\u00e9,26086.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2962.0,0.13970559884370193,341
40301,4.302868636717599,Lucas Pedro,Alves De Lima,40301.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2773.0,0.139653147242908,342
8309,3.691894869510493,Karim,Rekik,8309.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2380.0,0.13960946985543882,343
4360,4.926096621123281,Juan Pedro,Ram\u00edrez L\u00f3pez,4360.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3180.0,0.13941782889971552,344
3325,4.901090937765501,Juan Francisco,Moreno Fuertes,3325.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3168.0,0.13923553800470173,345
328336,4.1926287772314375,Mohamed Salim,Fares,328336.0,22.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2712.0,0.1391359107488309,346
3338,4.271586951054714,Sergi,G\u00f3mez Sol\u00e0,3338.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2770.0,0.13878802368047807,347
3339,3.4461087270506936,Mart\u00edn,Montoya Torralbo,3339.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2235.0,0.13876947894163869,348
301013,3.584075675958202,J\u00e9r\u00e9my,Gelin,301013.0,21.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2325.0,0.13873841326289815,349
134435,3.5947997179954014,Alberto,Grassi,134435.0,23.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2335.0,0.13855759084350583,350
232822,4.533404194137073,Adam,Masina,232822.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2945.0,0.13854206365783925,351
256084,3.386858947068707,Chang-Hoon,Kwon,256084.0,24.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2204.0,0.1383018626298474,352
4379,3.162951420856182,Jonathan,Viera Ramos,4379.0,28.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2067.0,0.1377192200663069,353
7623,4.205564316473242,Leonardo,Carrilho Baptist\u00e3o,7623.0,24.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2752.0,0.137536623721872,354
230862,3.366766886336857,\u00cd\u00f1igo,Lekue Mart\u00ednez,230862.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2204.0,0.1374814064293635,355
3645,3.225932500781834,Gonzalo,Castro Iriz\u00e1bal,3645.0,33.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2114.0,0.13733865897368264,356
21280,3.4822427175454687,Mario,Sampirisi,21280.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2289.0,0.13691648954962524,357
20928,4.072360465185751,Felipe,Dias da Silva dal Belo,20928.0,33.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2685.0,0.13650370274365647,358
25643,3.389211409570767,K\u00e9vin,Th\u00e9ophile Catherine,25643.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2240.0,0.1361736727059683,359
22202,3.2610941770647193,Simone,Zaza,22202.0,27.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2157.0,0.13606790724887563,360
3433,3.9898087787187357,Diego Roberto,God\u00edn Leal,3433.0,32.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2639.0,0.13606774917949457,361
29474,3.8787197890969485,Romain,Thomas,29474.0,30.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2568.0,0.13593644120666876,362
6370,3.9357875653636953,Javier,Eraso Go\u00f1i,6370.0,28.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2618.0,0.13530209353809494,363
20479,4.226431109871712,Fabio,Quagliarella,20479.0,35.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2817.0,0.13502974791922404,364
20707,3.2351045301520553,Sebastien,De Maio,20707.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2160.0,0.13479602208966895,365
247141,4.405840596760188,I\u00f1aki,Williams Arthuer,247141.0,24.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2952.0,0.13432440843781063,366
5167,3.8534339444268206,Mariano,D\u00edaz Mej\u00eda,5167.0,24.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2582.0,0.13431799186615564,367
4238,3.2725147324558854,M\u00edchel,Macedo Rocha Machado,4238.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2199.0,0.1339364829108821,368
14991,4.708268251880325,Matthias,Ginter,14991.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3166.0,0.13384211707808882,369
90268,4.3166945540246715,Erick Antonio,Pulgar Farf\u00e1n,90268.0,24.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2905.0,0.13373580373914645,370
22566,3.6909748899271113,Alessandro ,Florenzi,22566.0,27.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2491.0,0.13335517466617425,371
28232,3.6589268713877714,Ibrahim,Amadou,28232.0,25.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2482.0,0.13267663917199815,372
29616,3.2394711648213614,Pablo,Martinez,29616.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2199.0,0.13258408587263418,373
4371,3.078101485462617,Dani,Castellano Betancor,4371.0,30.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2100.0,0.131918635091255,374
3572,3.7302377133943634,Francisco,Portillo Soler,3572.0,28.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2547.0,0.13181051990792803,375
263766,4.322431527884431,Jemerson,de Jesus Nascimento,263766.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2955.0,0.13164766074774917,376
3407,3.482543063691542,Jon\u00e1s ,Ramalho Chimeno,3407.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2382.0,0.13158223162562502,377
8311,3.470167325523849,Stefan,Savi\u0107,8311.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2382.0,0.13111463446563662,378
26138,3.096514394015912,Jonathan,Rivierez,26138.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2131.0,0.13077723860226753,379
25770,4.399045137293717,Florian,Thauvin,25770.0,25.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3031.0,0.13062159761017306,380
8327,4.572817141584531,Edin,D\u017eeko,8327.0,32.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3151.0,0.13061045469457563,381
20394,3.1544647481472876,Thiago Emiliano,da Silva,20394.0,33.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2174.0,0.13058961698861815,382
14775,3.509270176891538,Bastian,Oczipka,14775.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2419.0,0.13056399996702706,383
41363,3.8935227835276267,Gabriel Armando,de Abreu,41363.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2686.0,0.13046055492088102,384
21097,4.8632088038900525,Kamil,Glik,21097.0,30.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3356.0,0.1304197831794114,385
5472,4.856914502947014,Luis,Hern\u00e1ndez Rodr\u00edguez,5472.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3354.0,0.13032865392523293,386
20820,3.0100986481206635,Josip,Ili\u010di\u0107,20820.0,30.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2079.0,0.1303073007844443,387
228963,3.970166348127635,Hamari,Traor\u00e9,228963.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2745.0,0.13016938846320114,388
388267,3.3023703585752497,Leon,Bailey Butler,388267.0,20.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2284.0,0.13012842919079354,389
25715,4.720314506993536,Ronny,Rodelin,25715.0,28.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3267.0,0.13003621231387152,390
25512,3.5025301432128493,S\u00e9bastien,Haller,25512.0,24.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2427.0,0.12988368887068663,391
14842,4.1560295833318,Kevin,Vogt,14842.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2882.0,0.12978579545449756,392
3347,3.303607065153215,Sergi,Roberto Carnicer,3347.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2302.0,0.1291592684030362,393
3788,3.0295803187672536,Jordi,Amat Maas,3788.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2112.0,0.1291014340383773,394
20911,3.0054414029557512,Pasquale,Schiattarella,20911.0,31.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2096.0,0.12905044192080992,395
20459,4.625598343637108,Leonardo,Bonucci,20459.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3231.0,0.12884675051913952,396
3534,3.7762477132233587,Jaume Vicent,Costa Jord\u00e1,3534.0,30.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2638.0,0.1288333184951108,397
64995,3.4594294455014243,Guido,Burgstaller,64995.0,29.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2418.0,0.12876288258690166,398
241945,3.682614321967682,Pione,Sisto Ifolo Emirmija,241945.0,23.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2578.0,0.12856295150391442,399
24838,3.1788191703573294,Gaetano,Letizia,24838.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2228.0,0.12840831478104114,400
393214,4.107944654418231,Valentin,Rosier,393214.0,21.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2881.0,0.1283287118700593,401
15010,4.286951798626676,Dante Bonfim,da Costa Santos,15010.0,34.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3029.0,0.12737724063268435,402
22107,3.0489389620513117,M\u00e1rio Rui,Silva Duarte,22107.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2160.0,0.12703912341880463,403
4501,3.2427027209128245,Daniel,Carvajal Ramos,4501.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2300.0,0.12688836734006706,404
242446,4.39707671813084,L\u00e9o,Dubois,242446.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3132.0,0.12635277925663335,405
14812,4.844454492797045,Ivan,Peri\u0161i\u0107,14812.0,29.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3451.0,0.1263404533038928,406
20748,3.546816054034402,Nenad,Tomovi\u0107,20748.0,30.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2546.0,0.1253784151072648,407
3974,4.174336748856031,Dami\u00e1n Nicol\u00e1s,Su\u00e1rez Su\u00e1rez,3974.0,30.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3000.0,0.12523010246568092,408
25557,4.202797211273588,J\u00e9r\u00e9my,Morel,25557.0,34.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3022.0,0.1251660321027872,409
26399,4.073090497461118,Damien,Da Silva,26399.0,30.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2937.0,0.12481380482516195,410
14705,3.4281815031944713,Niclas,F\u00fcllkrug,14705.0,25.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2481.0,0.1243596675886749,411
3803,4.252466120368326,Sergi,Darder Moll,3803.0,24.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3085.0,0.12405897920037257,412
28335,3.5354586991895323,Ruben,Aguilar,28335.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2568.0,0.12390626282206305,413
169002,3.1574234563598655,Diego,Rico Salguero,169002.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2298.0,0.1236588821028668,414
14922,4.316870845277044,Ricardo Iv\u00e1n,Rodr\u00edguez Araya,14922.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3145.0,0.12353525471381048,415
26100,3.2407892866607155,Na\u00efm,Sliti,26100.0,25.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2364.0,0.1233803027916516,416
25523,3.430879772095224,L\u00e9vy Koffi,Djidji,25523.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2515.0,0.12277502166543547,417
20418,3.005735948267469,Stephan,El Shaarawy,20418.0,25.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2210.0,0.12240553635478381,418
359847,3.436062322487899,Alfonso,Pedraza Sag,359847.0,22.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2527.0,0.12237657658247364,419
20932,2.8122836578515544,Matija,Nastasi\u0107,20932.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2072.0,0.12215517818853278,420
93000,3.9642335424030124,Vitorino Gabriel ,Pacheco Antunes,93000.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2921.0,0.12214345046774087,421
228981,4.368363948917151,Benjamin,Bourigeaud,228981.0,24.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3223.0,0.12198347980221642,422
21077,3.857458576070061,Alejandro Dar\u00edo,G\u00f3mez,21077.0,30.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2855.0,0.1216011460057112,423
82487,3.0697767896612915,Pavel,Kade\u0159\u00e1bek,82487.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2275.0,0.12144171915143571,424
29588,3.0611383982103217,Ernest,Seka,29588.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2271.0,0.12131327866091103,425
269152,4.171150052545059,Giovanni Pablo,Simeone,269152.0,23.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3114.0,0.12055346972673579,426
372752,3.2598217463323778,Carlos,Soler Barrag\u00e1n,372752.0,21.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2434.0,0.12053572603529746,427
51217,3.5003361372851916,Hans Carl Ludwig,Augustinsson,51217.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2615.0,0.12047045979184215,428
276979,2.941928175793255,Ferland,Mendy,276979.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2198.0,0.12046111729817696,429
28314,4.102425143488485,Christopher,H\u00e9relle,28314.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3072.0,0.12018823662563921,430
94695,3.4883815545903754,Hiroki,Sakai,94695.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2616.0,0.12001312687810925,431
14836,3.600124775906851,Takashi,Inui,14836.0,30.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2702.0,0.11991533302428445,432
120717,3.4628567300415773,Oussama,Haddadi,120717.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2601.0,0.11982203218136947,433
56026,3.514463847659546,Jens Stryger,Larsen,56026.0,27.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2643.0,0.1196752729055464,434
21114,3.559931148544371,Mirco,Antenucci,21114.0,33.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2679.0,0.11959455146285682,435
16094,2.9158775094877734,Simon,Terodde,16094.0,30.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2198.0,0.11939443851405805,436
25809,2.742091993541033,Emmanuel,Rivi\u00e8re,25809.0,28.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2069.0,0.11927901373547267,437
263432,3.932970805376139,Francesco,Vicari,263432.0,23.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2969.0,0.11922107527243264,438
22093,3.936612338258273,Antonio Aldo,Caracciolo,22093.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2978.0,0.11897082284863822,439
278278,3.3129695719824905,Munir,El Haddadi Mohamed,278278.0,22.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2517.0,0.118461367293772,440
105541,3.816461075417949,Lucas,P\u00e9rez Mart\u00ednez,105541.0,29.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2901.0,0.11840106748969853,441
3571,3.3662327035514212,Joaqu\u00edn,S\u00e1nchez Rodr\u00edguez,3571.0,36.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2564.0,0.11815949427442586,442
258252,2.9405258073698,Lukas,Klostermann,258252.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2250.0,0.117621032294792,443
26633,3.2446242924984787,Arnaud,Souquet,26633.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2510.0,0.11634111008958689,444
3682,3.3472807721295648,Antoine,Griezmann,3682.0,27.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2591.0,0.11626988401839476,445
26307,4.057758482280599,A\u00efssa,Mandi,26307.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3146.0,0.1160833640830432,446
237034,3.262303856665473,Gon\u00e7alo Manuel,Ganchinho Guedes,237034.0,21.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2531.0,0.11600448324768572,447
11156,2.990049663285803,Marcello,Trotta,11156.0,25.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2331.0,0.1154459329453978,448
25605,4.034516225030516,Emiliano,Sala,25605.0,27.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3152.0,0.11519875008018605,449
70451,3.4719887863048244,Luis Carlos,Correia Pinto,70451.0,33.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2716.0,0.11505117480391538,450
21607,3.795841962763045,Fabrizio,Cacciatore,21607.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2997.0,0.11398924813102237,451
225089,4.004131494263385,Jos\u00e9 Luis,Morales Nogales,225089.0,30.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",3162.0,0.11396958712324626,452
28528,3.1671122801440643,Jordan,Ikoko,28528.0,24.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2506.0,0.11374305874420024,453
22270,3.472581672695907,Gianmarco,Ferrari,22270.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2759.0,0.11327740142900747,454
122,3.8922026500700952,Dries,Mertens,122.0,31.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3099.0,0.11303589496815379,455
69411,2.8958424387608104,Andrej,Kramari\u0107,69411.0,27.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2306.0,0.11302073698546093,456
3359,3.902828046816026,Lionel Andr\u00e9s,Messi Cuccittini,3359.0,31.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3108.0,0.11301625618193126,457
276944,3.3288543605935494,Jonathan,Bamba,276944.0,22.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2656.0,0.11280003480926937,458
3321,2.767917612061831,Karim,Benzema,3321.0,30.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2213.0,0.11256781974042694,459
82340,3.651834319480284,Theodor,Gebre Selassie,82340.0,31.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2923.0,0.11244101565283118,460
21123,3.6743498117666586,Simone,Verdi,21123.0,25.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2944.0,0.1123272700608014,461
278289,3.7731791072298457,\u00c1lvaro,Odriozola Arzallus,278289.0,22.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3024.0,0.11229699723898351,462
99833,3.227099506552864,Bartosz,Bereszy\u0144ski,99833.0,25.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2590.0,0.11213859289179835,463
300485,3.638319821466395,Malcom Filipe,Silva de Oliveira,300485.0,21.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2933.0,0.11164295394884949,464
7904,2.798580959870021,Salomon Armand Magloire,Kalou,7904.0,32.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2261.0,0.11139862290504285,465
20429,2.662878203648673,Nicol\u00e1s Andr\u00e9s,Burdisso,20429.0,37.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2153.0,0.1113139982946496,466
26638,3.8977939054112394,Karl,Toko Ekambi,26638.0,25.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3161.0,0.11097799793957973,467
14817,2.733004096606554,Robert,Lewandowski,14817.0,29.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2229.0,0.11035009811331982,468
14731,2.9288771923516768,Mario,G\u00f3mez Garc\u00eda,14731.0,32.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2393.0,0.11015417773157163,469
224680,2.956605406556664,Marius,Wolf,224680.0,23.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2442.0,0.10896580122444707,470
355599,3.4449453178066234,Mikel,Oyarzabal Ugarte,355599.0,21.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2854.0,0.10863527631485499,471
209400,2.8477056637402467,Domenico,Berardi,209400.0,23.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2364.0,0.10841519024391802,472
14734,2.785715462979229,Nils,Petersen,14734.0,29.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2325.0,0.10783414695403466,473
25410,3.776712095687976,Alassane,Pl\u00e9a,25410.0,25.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",3153.0,0.10780338998157876,474
11063,3.511500274986872,Jes\u00fas Joaqu\u00edn,Fern\u00e1ndez S\u00e1ez de la Torre,11063.0,24.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2933.0,0.10775145746635474,475
3695,3.575192826033121,\u00c1lvaro,Gonz\u00e1lez Sober\u00f3n,3695.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3006.0,0.10704170137823715,476
354547,3.2837287805670163,Jakub,Jankto,354547.0,22.0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",2761.0,0.1070393300438361,477
6281,3.143639030319828,Joseba,Zald\u00faa Bengoetxea,6281.0,26.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2644.0,0.10700738000332244,478
26265,3.659460657098088,Vincent,Manceau,26265.0,28.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",3086.0,0.10672438727765,479
14945,2.677375633915035,Giovanni-Guy Yann,Sio,14945.0,29.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2260.0,0.10662115356298812,480
20842,3.196009450850796,Federico,Peluso,20842.0,34.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2700.0,0.1065336483616932,481
25716,3.4395419518498676,Nolan,Roux,25716.0,30.0,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",2918.0,0.10608594094122277,482
3496,2.960734552372229,Sergio,Postigo Redondo,3496.0,29.0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",2518.0,0.10582450743189062,483
